source_file,domain_tag,split_group,fault_id,run_id,y,onset_step,phase,n_rows
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,193,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,193,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,342,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,342,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,342,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,447,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,447,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,7,447,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,4,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,4,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,4,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,391,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,391,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,391,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,393,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,393,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,393,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,397,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,397,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,397,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,400,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,400,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,8,400,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,229,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,229,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,229,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,253,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,253,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,253,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,277,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,277,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,277,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,285,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,285,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,285,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,388,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,388,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,9,388,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,219,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,219,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,219,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,236,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,236,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,236,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,326,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,326,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,326,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,333,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,333,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,333,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,428,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,428,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,10,428,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,46,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,46,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,46,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,276,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,276,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,276,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,280,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,280,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,280,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,281,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,281,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,281,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,315,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,315,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,11,315,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,108,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,108,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,108,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,139,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,139,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,139,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,173,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,173,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,173,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,218,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,218,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,218,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,490,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,490,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,12,490,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,30,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,30,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,30,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,117,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,117,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,117,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,141,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,141,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,141,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,409,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,409,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,409,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,427,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,427,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,13,427,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,63,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,63,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,63,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,252,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,252,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,252,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,277,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,277,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,277,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,392,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,392,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,392,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,499,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,499,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,14,499,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,12,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,12,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,12,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,84,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,84,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,84,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,160,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,160,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,160,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,167,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,167,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,167,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,404,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,404,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,15,404,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,81,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,81,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,81,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,230,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,230,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,230,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,346,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,346,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,346,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,358,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,358,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,358,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,451,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,451,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,16,451,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,83,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,83,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,83,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,191,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,191,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,191,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,223,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,223,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,223,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,247,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,247,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,247,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,346,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,346,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,17,346,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,44,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,44,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,44,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,172,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,172,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,172,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,180,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,180,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,180,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,302,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,302,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,302,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,478,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,478,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,18,478,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,133,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,133,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,133,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,229,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,229,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,229,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,247,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,247,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,247,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,349,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,349,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,349,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,451,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,451,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,19,451,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,130,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,130,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,130,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,225,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,225,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,225,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,357,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,357,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,357,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,369,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,369,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,369,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,393,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,393,0,160,pre,1
TEP_Faulty_Testing.csv,test_domain,test_full_tcn,20,393,1,160,transition,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,42,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,43,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,47,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,64,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,99,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,211,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,213,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,226,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,256,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,259,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,317,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,341,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,356,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,363,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,374,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,377,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,390,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,418,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,420,0,1000000000,normal,1
TEP_FaultFree_Testing.csv,test_domain,test_main,0,481,0,1000000000,normal,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,83,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,83,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,178,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,178,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,314,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,314,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,350,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,350,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,378,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,1,378,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,98,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,98,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,182,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,182,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,337,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,337,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,379,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,379,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,387,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,2,387,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,77,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,77,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,341,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,341,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,370,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,370,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,373,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,373,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,461,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,3,461,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,39,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,39,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,185,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,185,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,235,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,235,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,398,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,398,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,450,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,4,450,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,114,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,114,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,165,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,165,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,236,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,236,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,282,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,282,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,335,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,5,335,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,49,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,49,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,156,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,156,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,313,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,313,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,349,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,349,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,384,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,6,384,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,120,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,120,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,144,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,144,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,193,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,193,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,342,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,342,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,447,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,7,447,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,4,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,4,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,391,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,391,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,393,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,393,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,397,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,397,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,400,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,8,400,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,229,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,229,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,253,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,253,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,277,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,277,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,285,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,285,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,388,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,9,388,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,219,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,219,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,236,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,236,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,326,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,326,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,333,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,333,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,428,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,10,428,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,46,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,46,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,276,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,276,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,280,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,280,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,281,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,281,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,315,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,11,315,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,12,108,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,12,108,1,160,transition,1
TEP_Faulty_Testing.csv,test_domain,test_main,12,139,1,160,post_shift,1
TEP_Faulty_Testing.csv,test_domain,test_main,12,139,1,160,transition,1
